Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Is_Verified,Length_Referent_Text,Pinned,Class
20,29,FALSE,accepted,0,FALSE,419,FALSE,69,FALSE,low
6,7,FALSE,accepted,1,FALSE,2660,FALSE,18,FALSE,high
17,18,FALSE,accepted,0,FALSE,2503,TRUE,37,FALSE,low
30,33,FALSE,accepted,0,TRUE,693,FALSE,26,FALSE,low
59,65,TRUE,verified,68,TRUE,17568,TRUE,27,TRUE,high
35,36,FALSE,accepted,0,FALSE,693,FALSE,40,FALSE,low
6,11,FALSE,accepted,1,FALSE,17568,TRUE,133,FALSE,high
19,21,FALSE,accepted,0,FALSE,2503,TRUE,104,FALSE,low
10,16,FALSE,unreviewed,0,FALSE,598,FALSE,23,FALSE,low
43,45,FALSE,accepted,0,FALSE,2503,TRUE,41,FALSE,low
14,16,FALSE,accepted,1,FALSE,2503,TRUE,28,FALSE,low
64,65,FALSE,accepted,0,FALSE,419,FALSE,39,FALSE,low
53,55,FALSE,accepted,3,TRUE,17568,TRUE,61,FALSE,high
39,40,FALSE,accepted,1,FALSE,693,FALSE,128,FALSE,high
106,107,FALSE,accepted,1,FALSE,17568,TRUE,44,FALSE,high
45,46,FALSE,accepted,0,TRUE,10964,FALSE,123,FALSE,high
47,51,TRUE,verified,8,TRUE,10964,FALSE,55,TRUE,high
39,40,FALSE,accepted,0,TRUE,693,FALSE,42,FALSE,low
25,26,FALSE,accepted,3,TRUE,17568,TRUE,241,FALSE,high
18,27,FALSE,accepted,5,FALSE,693,FALSE,43,FALSE,low
60,62,FALSE,accepted,1,TRUE,10964,FALSE,45,FALSE,low
26,37,FALSE,accepted,0,TRUE,598,FALSE,57,FALSE,low
29,30,FALSE,accepted,0,FALSE,21495,TRUE,119,FALSE,high
56,59,FALSE,accepted,0,TRUE,693,FALSE,13,FALSE,low
17,18,FALSE,accepted,1,TRUE,2503,TRUE,61,FALSE,high
47,49,FALSE,accepted,0,TRUE,2503,TRUE,39,FALSE,high
2,17,FALSE,unreviewed,0,FALSE,38,FALSE,88,FALSE,low
35,36,FALSE,accepted,1,FALSE,693,FALSE,24,FALSE,low
19,22,FALSE,accepted,0,FALSE,2660,FALSE,50,FALSE,high
34,36,FALSE,accepted,5,FALSE,21495,TRUE,23,FALSE,high
57,58,FALSE,accepted,0,FALSE,2503,TRUE,60,FALSE,high
29,30,FALSE,accepted,0,TRUE,2503,TRUE,96,FALSE,high
55,62,FALSE,accepted,1,TRUE,8610,FALSE,58,FALSE,low
3,4,FALSE,accepted,0,FALSE,598,FALSE,50,FALSE,low
8,16,FALSE,unreviewed,0,TRUE,598,FALSE,163,FALSE,low
2,9,FALSE,accepted,0,FALSE,38,FALSE,42,FALSE,low
35,42,FALSE,accepted,0,FALSE,598,FALSE,98,FALSE,low
45,46,FALSE,accepted,0,TRUE,10964,FALSE,51,FALSE,low
0,7,FALSE,unreviewed,0,FALSE,38,FALSE,32,FALSE,low
8,16,FALSE,accepted,0,TRUE,598,FALSE,660,FALSE,low
26,35,FALSE,unreviewed,2,FALSE,598,FALSE,52,FALSE,low
34,36,FALSE,accepted,0,FALSE,2503,TRUE,10,FALSE,low
34,36,FALSE,accepted,1,FALSE,21495,TRUE,12,FALSE,high
22,23,FALSE,accepted,0,FALSE,8610,FALSE,67,FALSE,high
14,27,FALSE,unreviewed,0,FALSE,419,FALSE,5,FALSE,low
19,20,FALSE,accepted,1,TRUE,2503,TRUE,134,FALSE,low
55,56,FALSE,accepted,1,FALSE,2660,FALSE,126,FALSE,high
53,54,FALSE,accepted,1,FALSE,17568,TRUE,24,FALSE,low
36,38,FALSE,accepted,0,FALSE,693,FALSE,54,FALSE,low
35,39,FALSE,accepted,0,TRUE,8610,FALSE,15,FALSE,high
11,16,FALSE,accepted,0,FALSE,598,FALSE,68,FALSE,high
39,42,FALSE,accepted,0,TRUE,10964,FALSE,63,FALSE,high
21,33,FALSE,unreviewed,0,FALSE,598,FALSE,80,FALSE,low
37,42,FALSE,accepted,0,TRUE,17568,TRUE,19,FALSE,high
16,19,FALSE,accepted,0,FALSE,693,FALSE,42,FALSE,low
50,57,FALSE,accepted,1,FALSE,2503,TRUE,44,FALSE,low
16,22,FALSE,accepted,1,FALSE,419,FALSE,28,FALSE,low
24,27,FALSE,accepted,0,FALSE,693,FALSE,167,FALSE,low
26,31,FALSE,accepted,0,TRUE,598,FALSE,11,FALSE,high
22,24,FALSE,accepted,0,FALSE,693,FALSE,33,FALSE,low
0,20,FALSE,unreviewed,0,FALSE,38,FALSE,43,FALSE,low
30,31,FALSE,accepted,10,TRUE,21495,TRUE,66,FALSE,high
7,18,FALSE,unreviewed,0,FALSE,419,FALSE,59,FALSE,low
59,65,TRUE,verified,32,TRUE,17568,TRUE,30,TRUE,high
34,36,FALSE,accepted,0,TRUE,2503,TRUE,38,FALSE,low
8,14,FALSE,unreviewed,0,FALSE,598,FALSE,17,FALSE,low
25,26,FALSE,accepted,0,TRUE,17568,TRUE,117,FALSE,high
22,24,FALSE,accepted,0,TRUE,10964,FALSE,21,FALSE,high
31,58,FALSE,accepted,0,FALSE,10964,FALSE,24,FALSE,high
54,56,FALSE,accepted,1,TRUE,17568,TRUE,34,FALSE,high
23,24,FALSE,accepted,1,FALSE,10964,FALSE,149,FALSE,high
